2019-01-01,20757
2019-01-02,33926
2019-01-03,33342
2019-01-04,38165
2019-01-05,28780
2019-01-06,24852
2019-01-07,33229
2019-01-08,34547
2019-01-09,35589
2019-01-10,36205
2019-01-11,40755
2019-01-12,30156
2019-01-13,28263
2019-01-14,35527
2019-01-15,36373
2019-01-16,36909
2019-01-17,38254
2019-01-18,42107
2019-01-19,30944
2019-01-20,28606
2019-01-21,35043
2019-01-22,35493
2019-01-23,36986
2019-01-24,37951
2019-01-25,43308
2019-01-26,31279
2019-01-27,29660
2019-01-28,36031
2019-01-29,35695
2019-01-30,35378
2019-01-31,35212
2019-02-01,40366
2019-02-02,29599
2019-02-03,27465
2019-02-04,36124
2019-02-05,36433
2019-02-06,38066
2019-02-07,39248
2019-02-08,42327
2019-02-09,31235
2019-02-10,31026
2019-02-11,36819
2019-02-12,36796
2019-02-13,39162
2019-02-14,39530
2019-02-15,43641
2019-02-16,32865
2019-02-17,30810
2019-02-18,37444
2019-02-19,38052
2019-02-20,40572
2019-02-21,41166
2019-02-22,44124
2019-02-23,34654
2019-02-24,32639
2019-02-25,36606
2019-02-26,37489
2019-02-27,39359
2019-02-28,39708
2019-03-01,43939
2019-03-02,32821
2019-03-03,30262
2019-03-04,36839
2019-03-05,38064
2019-03-06,38649
2019-03-07,40411
2019-03-08,44491
2019-03-09,34288
2019-03-10,29088
2019-03-11,37192
2019-03-12,36651
2019-03-13,38690
2019-03-14,41082
2019-03-15,44610
2019-03-16,32182
2019-03-17,23207
2019-03-18,30280
2019-03-19,38599
2019-03-20,39357
2019-03-21,39661
2019-03-22,45196
2019-03-23,33923
2019-03-24,31314
2019-03-25,37637
2019-03-26,38467
2019-03-27,39617
2019-03-28,40822
2019-03-29,46508
2019-03-30,37030
2019-03-31,34337
2019-04-01,38073
2019-04-02,38072
2019-04-03,39217
2019-04-04,41280
2019-04-05,45303
2019-04-06,35427
2019-04-07,31881
2019-04-08,38367
2019-04-09,38328
2019-04-10,39152
2019-04-11,41441
2019-04-12,46043
2019-04-13,35130
2019-04-14,29899
2019-04-15,37097
2019-04-16,38884
2019-04-17,40401
2019-04-18,43399
2019-04-19,41886
2019-04-20,34513
2019-04-21,26070
2019-04-22,35684
2019-04-23,38858
2019-04-24,38905
2019-04-25,40513
2019-04-26,42996
2019-04-27,33638
2019-04-28,30423
2019-04-29,37996
2019-04-30,38861
2019-05-01,39896
2019-05-02,41301
2019-05-03,45859
2019-05-04,36167
2019-05-05,29912
2019-05-06,31624
2019-05-07,38668
2019-05-08,40055
2019-05-09,41447
2019-05-10,46716
2019-05-11,36290
2019-05-12,31650
2019-05-13,39124
2019-05-14,39209
2019-05-15,40578
2019-05-16,41539
2019-05-17,46571
2019-05-18,35031
2019-05-19,31943
2019-05-20,38574
2019-05-21,39037
2019-05-22,40904
2019-05-23,42009
2019-05-24,47614
2019-05-25,36040
2019-05-26,33587
2019-05-27,39139
2019-05-28,40235
2019-05-29,41074
2019-05-30,43321
2019-05-31,47218
2019-06-01,36592
2019-06-02,30027
2019-06-03,33043
2019-06-04,39512
2019-06-05,39462
2019-06-06,41126
2019-06-07,45171
2019-06-08,35088
2019-06-09,33658
2019-06-10,39702
2019-06-11,39339
2019-06-12,40232
2019-06-13,42166
2019-06-14,46569
2019-06-15,38155
2019-06-16,35405
2019-06-17,39167
2019-06-18,39344
2019-06-19,40639
2019-06-20,41399
2019-06-21,46051
2019-06-22,35225
2019-06-23,32058
2019-06-24,39167
2019-06-25,39344
2019-06-26,40639
2019-06-27,41399
2019-06-28,46051
2019-06-29,35225
2019-06-30,32058
2019-07-01,38049
2019-07-02,37488
2019-07-03,39509
2019-07-04,40073
2019-07-05,43696
2019-07-06,36969
2019-07-07,34359
2019-07-08,38462
2019-07-09,38607
2019-07-10,38272
2019-07-11,40753
2019-07-12,44374
2019-07-13,36616
2019-07-14,33789
2019-07-15,37601
2019-07-16,37983
2019-07-17,38921
2019-07-18,40000
2019-07-19,44231
2019-07-20,36566
2019-07-21,34098
2019-07-22,37947
2019-07-23,38134
2019-07-24,40070
2019-07-25,40972
2019-07-26,44339
2019-07-27,43946
2019-07-28,35071
2019-07-29,38777
2019-07-30,38621
2019-07-31,40685
2019-08-01,42526
2019-08-02,46238
2019-08-03,39346
2019-08-04,32073
2019-08-05,33124
2019-08-06,39377
2019-08-07,39299
2019-08-08,39896
2019-08-09,43336
2019-08-10,37089
2019-08-11,35954
2019-08-12,38356
2019-08-13,37788
2019-08-14,39805
2019-08-15,40455
2019-08-16,44224
2019-08-17,37100
2019-08-18,40065
2019-08-19,39826
2019-08-20,39472
2019-08-21,40689
2019-08-22,41371
2019-08-23,45783
2019-08-24,36144
2019-08-25,30894
2019-08-26,39436
2019-08-27,38864
2019-08-28,39829
